situacao_na_venda,val_avaliacao,segmento,UF,Tipo_de_imovel,dias_ate_ser_vendido
1,88000.0,2,22,0,1799
1,88000.0,2,5,1,1687
1,88000.0,2,13,1,1563
1,88100.0,2,19,1,94
1,89900.0,1,19,1,260
1,90000.0,1,19,1,260
1,90000.0,1,13,1,318
1,90000.0,1,16,1,1736
1,90000.0,1,16,1,1613
1,90000.0,1,19,1,459
1,90000.0,1,19,1,1701
1,90000.0,1,14,1,1652
1,90000.0,1,17,1,459
1,90000.0,1,14,1,1724
1,90000.0,1,5,1,106
1,90000.0,1,19,1,1561
1,90000.0,1,5,1,129
1,90000.0,1,13,1,1584
1,90000.0,1,19,1,1556
1,90000.0,1,25,0,472
1,90000.0,1,11,1,304
1,90000.0,1,19,1,200
0,70500.0,0,13,11,108
0,75981.16,2,15,0,1296
1,88469.91,2,18,1,147
0,76000.0,2,1,1,1302
1,90500.0,1,9,0,1645
1,90500.0,1,8,1,1379
0,81000.0,1,15,1,1614
0,81000.0,1,19,1,1710
0,81000.0,1,4,1,1803
0,81000.0,1,19,1,248
0,81000.0,1,17,1,443
0,81000.0,1,19,1,150
1,88806.0,2,8,1,1663
1,88846.03,2,22,0,176
0,81124.41,1,15,1,1724
1,88960.88,2,8,1,1296
1,89000.0,2,8,1,1676
1,89000.0,2,8,1,1709
1,89000.0,2,5,1,106
1,89000.0,2,8,1,1360
1,89000.0,2,18,1,1766
1,89000.0,2,18,1,99
1,89000.0,2,8,1,1648
1,89000.0,2,8,1,1564
1,89000.0,2,8,1,1309
1,89000.0,2,18,0,1375
1,79500.0,0,17,7,1618
1,90939.0,1,13,1,1747
1,91000.0,1,8,1,71
1,91000.0,1,19,1,1786
1,91000.0,1,19,1,1799
1,91000.0,1,5,1,1716
1,91000.0,1,10,1,1780
1,91000.0,1,15,1,74
1,91000.0,1,10,1,1548
1,91000.0,1,19,1,1554
1,91000.0,1,15,1,1528
1,91000.0,1,5,1,1794
1,91000.0,1,15,1,109
1,91000.0,1,19,1,417
1,91000.0,1,5,1,1737
1,91000.0,1,8,1,1558
1,91000.0,1,16,1,1645
1,91000.0,1,11,1,165
1,91000.0,1,16,1,1736
1,91000.0,1,16,1,655
1,91000.0,1,19,1,1521
1,91000.0,1,19,1,1809
1,91000.0,1,19,1,196
1,91000.0,1,5,1,123
1,91000.0,1,14,1,1626
1,91000.0,1,19,0,1563
1,91000.0,1,10,1,1799
1,91000.0,1,15,1,224
1,91000.0,1,19,1,282
1,91000.0,1,5,1,212
1,91000.0,1,10,1,128
1,91000.0,1,13,1,1628
1,91000.0,1,19,1,197
1,91000.0,1,19,1,66
1,91000.0,1,15,1,196
1,91000.0,1,5,1,1673
1,91000.0,1,16,1,1736
1,91000.0,1,5,1,1556
1,91000.0,1,8,1,1708
1,91000.0,1,10,0,112
1,91000.0,1,15,1,1736
1,91000.0,1,10,1,1673
1,91000.0,1,19,1,225
1,91000.0,1,8,1,1432
1,91000.0,1,5,1,1675
1,91000.0,1,18,0,133
1,91000.0,1,19,1,457
1,91000.0,1,19,1,318
1,91000.0,1,19,1,462
1,91000.0,1,19,1,1554
1,91000.0,1,5,1,120
1,91000.0,1,4,1,1746
1,91000.0,1,13,1,1561
1,91000.0,1,8,1,1555
1,91000.0,1,19,1,1521
1,91000.0,1,8,1,1806
1,91000.0,1,19,1,1561
1,91000.0,1,5,1,289
1,91000.0,1,19,1,260
1,91000.0,1,5,1,462
1,91000.0,1,15,1,177
1,91000.0,1,1,1,100
1,91025.07,1,5,1,176
1,89300.0,2,22,0,1786
1,91079.57,1,5,1,1463
0,81500.0,1,15,1,1527
1,91093.52,1,15,1,129
1,91190.89,1,8,1,1564
1,89467.97,2,15,1,114
1,91398.74,1,19,1,1813
1,91400.0,1,8,1,463
1,80000.0,0,19,1,1687
1,89660.0,2,22,0,93
1,91500.0,1,19,1,1627
1,91500.0,1,15,1,343
1,91500.0,1,19,1,1613
1,91548.04,1,19,1,451
0,82000.0,1,8,1,1558
0,82000.0,1,8,1,1516
1,91700.0,1,19,1,1554
1,90000.0,2,15,1,284
1,91785.6,1,15,1,1556
1,90100.0,2,12,1,1779
1,92000.0,1,15,1,164
1,92000.0,1,10,1,234
1,92000.0,1,1,1,183
1,92000.0,1,9,0,108
1,92000.0,1,15,0,1296
1,92000.0,1,8,1,1708
1,92000.0,1,1,1,270
1,92000.0,1,24,1,1772
1,92000.0,1,4,1,1533
1,92000.0,1,19,1,1722
1,92000.0,1,19,1,226
1,92000.0,1,1,1,67
1,92000.0,1,5,1,1794
1,92000.0,1,8,1,1403
1,92000.0,1,9,1,109
1,92000.0,1,8,1,1569
1,92100.0,1,8,1,274
1,92182.4,1,15,1,231
1,90600.94,2,8,1,134
1,92418.2,1,10,1,1564
1,92454.43,1,16,1,67
0,72216.04,0,18,11,1554
1,92500.0,1,13,1,1565
1,92500.0,1,4,1,1593
1,92500.0,1,8,1,1796
1,92500.0,1,18,1,1555
1,92527.7,1,1,1,1634
1,90757.43,2,2,1,1495
1,81000.0,0,24,1,1617
1,81000.0,0,10,9,1704
1,92651.56,1,19,1,1555
0,83000.0,1,8,1,183
1,92800.0,1,19,1,1613
1,91000.0,2,22,0,120
1,91000.0,2,22,0,1127
1,91000.0,2,5,1,1584
1,91000.0,2,15,1,196
1,91000.0,2,22,0,72
1,91000.0,2,8,1,1771
1,91000.0,2,22,1,464
1,91000.0,2,5,1,1613
1,91000.0,2,8,1,1543
1,91000.0,2,4,0,95
1,91000.0,2,8,1,1541
1,91000.0,2,24,1,1313
1,91000.0,2,5,1,1561
1,91000.0,2,22,1,304
1,91000.0,2,8,1,1709
1,91000.0,2,9,1,1674
1,91000.0,2,8,1,1688
1,91000.0,2,5,1,1571
1,91000.0,2,18,0,938
1,91000.0,2,22,0,64
1,91000.0,2,8,1,1463
1,91000.0,2,15,1,1407
1,91000.0,2,5,1,1773
1,92823.84,1,19,1,1582
1,92886.35,1,19,1,269
1,93000.0,1,19,1,316
1,93000.0,1,19,1,1600
1,93000.0,1,16,1,1738
1,93000.0,1,19,1,546
1,93000.0,1,4,1,1585
1,93000.0,1,5,1,109
1,93000.0,1,8,1,1771
1,93000.0,1,8,1,137
1,93000.0,1,19,1,1582
1,93000.0,1,13,1,109
1,93000.0,1,4,1,1561
1,93000.0,1,19,1,459
1,93000.0,1,13,1,322
1,93000.0,1,22,0,64
1,93000.0,1,13,1,1809
1,93000.0,1,19,1,287
1,93000.0,1,19,1,1431
1,93000.0,1,8,1,1446
1,93000.0,1,13,1,1703
1,93000.0,1,19,1,1583
1,93000.0,1,19,1,133
1,93000.0,1,20,1,1480
1,93000.0,1,19,1,1801
1,93000.0,1,4,1,1794
1,93046.66,1,25,1,1547
1,93180.03,1,19,1,269
1,93200.0,1,8,1,319
1,93205.0,1,4,1,1619
1,93205.19,1,19,1,177
0,83391.89,1,15,1,119
1,93281.59,1,15,1,101
0,83611.91,1,15,1,1520
1,93500.0,1,16,1,1396
0,78700.0,2,22,0,1563
1,92000.0,2,19,1,1627
1,92000.0,2,13,1,1737
1,92000.0,2,4,1,1676
1,92000.0,2,19,1,1673
1,92000.0,2,4,1,1648
1,92000.0,2,8,1,1451
1,92000.0,2,1,1,1585
1,92000.0,2,19,1,1561
1,92000.0,2,8,1,267
0,79000.0,2,15,0,1374
1,93900.0,1,4,1,1794
0,84000.0,1,15,1,148
1,93957.55,1,1,1,1206
1,94000.0,1,15,1,1213
1,94000.0,1,19,1,1576
1,94000.0,1,19,1,1592
1,94000.0,1,10,1,1645
1,94000.0,1,8,1,86
1,94000.0,1,19,1,191
1,94000.0,1,8,1,1708
1,94000.0,1,15,0,108
1,94000.0,1,8,1,1432
1,94000.0,1,10,1,1780
1,94000.0,1,8,1,1688
1,94000.0,1,13,1,203
1,94000.0,1,10,1,1596
1,94000.0,1,9,1,85
1,94000.0,1,14,1,1652
1,94000.0,1,19,1,457
1,94000.0,1,19,1,99
1,94000.0,1,19,1,114
1,94000.0,1,8,1,133
1,94128.0,1,15,1,135
1,94210.15,1,17,1,338
1,92500.0,2,22,0,112
0,84374.0,1,19,1,1464
1,94436.69,1,16,1,1752
1,94500.0,1,15,1,1718
1,94500.0,1,8,1,1522
1,94500.0,1,9,1,1789
1,94696.97,1,15,0,64
1,93000.0,2,10,1,1654
1,93000.0,2,13,1,1761
1,93000.0,2,8,1,1345
1,93000.0,2,18,1,64
1,93000.0,2,8,1,1779
1,93000.0,2,22,0,1820
1,93000.0,2,22,0,92
1,93000.0,2,8,1,1645
1,93000.0,2,22,1,143
1,93127.64,2,19,1,424
1,95000.0,1,8,1,1296
1,95000.0,1,8,1,196
1,95000.0,1,19,1,323
1,95000.0,1,8,1,101
1,95000.0,1,19,1,1726
1,95000.0,1,10,1,231
1,95000.0,1,8,1,1463
1,95000.0,1,17,1,206
1,95000.0,1,9,1,1789
1,95000.0,1,14,1,1729
1,95000.0,1,15,1,1407
1,95000.0,1,9,1,1624
1,95000.0,1,13,1,142
1,95000.0,1,14,0,126
1,95000.0,1,9,1,1624
1,95000.0,1,19,1,296
1,95000.0,1,15,1,1736
1,95000.0,1,19,1,1514
1,95000.0,1,9,1,1624
1,95000.0,1,8,1,1645
1,95000.0,1,13,1,1766
1,95000.0,1,8,1,1771
1,95000.0,1,10,1,1655
0,85000.0,1,19,1,463
0,85000.0,1,24,1,1296
1,95205.62,1,13,1,247
1,93400.0,2,22,0,107
1,93475.36,2,1,1,1374
0,80193.15,2,19,1,1331
1,95500.0,1,14,1,1717
1,95500.0,1,8,1,1614
1,95508.72,1,13,1,1583
1,95515.73,1,15,1,177
1,95554.14,1,8,1,95
1,93757.45,2,15,1,169
0,85500.0,1,19,1,155
0,85500.0,1,16,1,87
1,95700.0,1,19,1,444
1,95820.5,1,13,1,380
1,94000.0,2,13,1,1617
1,94000.0,2,22,0,470
1,94000.0,2,18,1,100
1,94000.0,2,8,1,1555
1,95882.18,1,15,1,1585
1,96000.0,1,15,1,106
1,96000.0,1,15,1,106
1,96000.0,1,19,1,1576
1,96000.0,1,13,1,1710
1,96000.0,1,19,1,126
1,96000.0,1,17,1,64
1,96000.0,1,13,1,1635
1,96000.0,1,18,1,189
1,96000.0,1,5,1,1561
1,96000.0,1,10,1,94
1,96000.0,1,19,1,1582
1,96000.0,1,16,1,1562
1,96000.0,1,19,1,1704
1,96000.0,1,15,0,1627
1,96000.0,1,19,1,448
1,96000.0,1,9,1,134
1,96000.0,1,19,1,172
1,96000.0,1,19,1,444
1,96000.0,1,19,1,459
1,96000.0,1,10,1,116
1,96000.0,1,19,1,462
1,96000.0,1,17,0,219
1,96000.0,1,24,1,1555
1,96000.0,1,5,1,1655
1,96000.0,1,19,1,235
1,96000.0,1,4,1,122
1,96000.0,1,5,1,1645
1,96000.0,1,14,1,1568
1,96000.0,1,13,1,1555
1,96000.0,1,8,1,101
1,96000.0,1,8,1,134
1,96000.0,1,8,1,1520
1,96000.0,1,5,1,1675
1,96000.0,1,15,1,107
1,96000.0,1,8,1,1569
1,96000.0,1,19,1,1302
1,96000.0,1,8,1,1309
1,96000.0,1,5,1,312
1,96000.0,1,8,1,392
1,96000.0,1,19,1,298
1,96000.0,1,19,1,462
1,96000.0,1,5,1,1290
1,96000.0,1,8,1,1583
1,96000.0,1,19,1,231
1,96000.0,1,5,1,1645
1,96000.0,1,19,1,470
1,96000.0,1,8,1,1372
1,96000.0,1,15,1,95
1,96000.0,1,19,1,458
1,96000.0,1,5,1,182
1,96000.0,1,17,1,443
1,96000.0,1,19,1,1382
1,96000.0,1,5,1,1645
1,96000.0,1,24,1,1303
1,96000.0,1,5,1,1607
1,96000.0,1,19,1,168
1,96000.0,1,10,1,1747
1,96000.0,1,8,1,1554
1,96000.0,1,18,0,84
1,96000.0,1,8,0,86
1,96000.0,1,13,0,1647
1,96035.15,1,17,1,408
1,96066.11,1,19,1,457
0,85900.0,1,19,1,249
1,96189.44,1,19,1,1585
1,96200.0,1,15,1,1740
0,86000.0,1,15,0,1283
0,86000.0,1,19,1,1739
0,86000.0,1,16,1,70
0,86000.0,1,10,1,108
0,86000.0,1,19,1,190
0,86000.0,1,19,1,1803
0,86000.0,1,19,1,1736
1,96320.25,1,15,1,457
1,94500.0,2,8,0,1709
1,96400.0,1,19,1,1708
1,94522.18,2,18,1,1652
1,96482.32,1,18,1,228
1,94600.0,2,8,1,1712
1,94600.0,2,22,0,1456
1,96500.0,1,8,1,1677
1,96500.0,1,14,1,1691
1,96667.21,1,15,1,367
0,86500.0,1,8,1,1374
1,96800.0,1,1,1,182
1,96832.17,1,8,1,1464
0,75500.0,0,9,11,1751
0,75500.0,0,9,11,1752
1,95000.0,2,8,1,1296
1,95000.0,2,8,1,1676
1,95000.0,2,18,0,123
1,95000.0,2,22,0,1555
1,95000.0,2,5,1,1659
1,95000.0,2,10,1,1806
1,95000.0,2,8,1,1521
1,95000.0,2,8,1,1569
1,95000.0,2,10,1,1558
1,95000.0,2,1,1,1585
1,96961.0,1,19,1,499
1,97000.0,1,19,1,1719
1,97000.0,1,19,1,421
1,97000.0,1,19,1,1736
1,97000.0,1,18,1,1725
1,97000.0,1,8,1,1522
1,97000.0,1,19,1,1652
1,97000.0,1,18,1,1704
1,97000.0,1,19,1,198
1,97000.0,1,8,1,1676
1,97000.0,1,24,1,1652
1,97000.0,1,13,1,1628
1,97000.0,1,16,1,1750
1,97000.0,1,15,1,137
1,97000.0,1,8,1,1564
1,97000.0,1,19,1,458
1,97000.0,1,24,1,1529
1,97000.0,1,8,1,1401
0,81659.01,2,24,1,1722
1,97144.22,1,19,1,259
0,86880.0,1,8,1,1464
0,87000.0,1,16,1,1612
0,87000.0,1,8,0,154
0,87000.0,1,4,1,1585
0,87000.0,1,17,1,206
0,87000.0,1,8,1,1526
1,97400.0,1,19,1,1709
1,97421.79,1,15,0,78
1,95532.04,2,8,1,1296
0,87100.0,1,17,1,339
1,97500.0,1,14,0,112
1,97500.0,1,19,1,1403
1,97500.0,1,19,1,1736
0,76000.0,0,17,11,326
0,82000.0,2,18,1,1675
1,97650.0,1,24,1,1563
0,87316.43,1,19,1,1796
1,97800.0,1,19,1,260
1,97899.36,1,13,1,1659
1,96000.0,2,16,1,1710
1,96000.0,2,8,1,1647
1,96000.0,2,17,0,280
1,96000.0,2,9,1,155
1,96000.0,2,22,0,64
1,96000.0,2,2,1,1421
1,96000.0,2,8,1,1520
1,96000.0,2,8,1,1633
1,96000.0,2,4,1,254
1,96000.0,2,9,1,1675
1,96000.0,2,15,1,1647
1,96050.0,2,15,0,1374
1,98000.0,1,15,1,163
1,98000.0,1,1,1,1705
1,98000.0,1,8,1,1555
1,98000.0,1,22,0,196
1,98000.0,1,19,1,765
1,98000.0,1,19,1,493
1,98000.0,1,16,1,1590
1,98000.0,1,15,1,123
1,98000.0,1,14,1,1709
1,98000.0,1,5,1,1750
1,98000.0,1,4,1,1586
1,98000.0,1,8,1,1522
1,98000.0,1,19,1,1331
1,98000.0,1,17,1,374
1,98000.0,1,14,1,1198
1,98000.0,1,8,1,430
1,98000.0,1,10,1,1628
1,98000.0,1,16,1,1613
1,98000.0,1,19,1,283
1,98000.0,1,8,1,1373
1,98000.0,1,19,1,1582
1,98000.0,1,24,1,1582
1,98000.0,1,8,1,1663
1,96120.0,2,8,1,1569
0,87720.0,1,8,11,1556
1,98172.52,1,15,1,157
0,87750.0,1,15,1,163
1,98200.0,1,8,1,1584
1,96300.0,2,22,1,60
1,98335.69,1,18,1,1613
1,96470.11,2,18,0,198
1,96500.0,2,8,1,1558
1,96500.0,2,8,1,1626
1,96500.0,2,7,0,1190
0,88000.0,1,23,1,121
0,88000.0,1,15,1,226
1,98500.0,1,18,1,1562
1,98500.0,1,19,1,1813
1,98500.0,1,8,1,65
1,98500.0,1,15,1,164
1,98600.0,1,9,1,1788
1,96700.0,2,19,1,1612
1,86200.0,0,6,0,1375
0,88200.0,1,10,1,1549
1,98800.0,1,14,1,1578
0,77000.0,0,18,11,148
0,77000.0,0,15,11,1645
1,97000.0,2,8,1,1668
1,97000.0,2,13,1,165
1,97000.0,2,19,1,1514
1,97000.0,2,17,1,114
1,97000.0,2,10,1,122
1,97000.0,2,10,0,1733
1,97000.0,2,10,1,1695
1,97000.0,2,8,1,1554
0,83153.9,2,15,1,143
1,99000.0,1,8,1,1739
1,99000.0,1,15,1,1584
1,99000.0,1,16,1,1596
1,99000.0,1,10,1,1351
1,99000.0,1,19,1,1705
1,99000.0,1,14,1,1750
1,99000.0,1,13,1,178
1,99000.0,1,8,1,1771
1,99000.0,1,14,1,1712
1,99000.0,1,8,1,154
1,99000.0,1,5,1,1684
1,99000.0,1,14,1,1750
1,99000.0,1,9,1,133
1,99000.0,1,8,0,65
1,99000.0,1,5,1,1645
1,99000.0,1,8,1,1428
1,99000.0,1,5,1,1673
1,99000.0,1,22,1,1802
1,99000.0,1,19,1,74
1,99000.0,1,8,1,1758
1,99000.0,1,5,1,1800
1,99000.0,1,15,1,148
1,99000.0,1,17,1,176
1,99000.0,1,19,1,1813
1,99135.33,1,1,1,381
1,99200.0,1,15,1,855
1,97382.0,2,18,0,112
1,99400.0,1,19,1,457
1,97486.0,2,8,1,1709
1,99475.84,1,1,1,1736
1,99500.0,1,8,0,94
1,99500.0,1,18,1,182
1,99500.0,1,17,1,1523
1,99500.0,1,15,1,1708
0,89000.0,1,15,1,106
1,99633.75,1,2,1,1739
1,97700.0,2,8,1,1558
1,98000.0,2,18,0,105
1,98000.0,2,18,0,120
1,98000.0,2,19,1,1736
1,98000.0,2,22,0,1809
1,98000.0,2,10,1,127
1,98000.0,2,10,1,1673
1,98000.0,2,22,0,147
1,98000.0,2,8,1,1004
1,100000.0,1,19,1,1583
1,100000.0,1,4,1,1803
1,100000.0,1,19,1,1617
1,100000.0,1,8,0,275
1,100000.0,1,18,1,1618
1,100000.0,1,14,1,1197
1,100000.0,1,8,1,1757
1,100000.0,1,8,1,1626
1,100000.0,1,8,1,1771
1,100000.0,1,5,1,1716
1,100000.0,1,19,1,154
1,100000.0,1,15,1,121
1,100000.0,1,19,1,1668
1,100000.0,1,19,1,456
1,100000.0,1,10,1,1438
1,100000.0,1,8,0,459
1,100000.0,1,19,1,458
1,100000.0,1,10,1,1766
1,100000.0,1,14,1,1561
1,100000.0,1,5,1,1773
1,100000.0,1,4,1,1747
1,100000.0,1,8,1,1558
1,100000.0,1,19,1,284
1,100000.0,1,13,1,64
0,89500.0,1,17,1,303
0,89500.0,1,10,0,198
1,98300.0,2,8,1,1523
1,98500.0,2,4,1,1583
1,100500.0,1,19,1,457
1,98600.0,2,18,0,1709
1,100652.42,1,18,1,1520
0,89937.8,1,15,1,343
1,100697.86,1,19,1,466
1,100723.32,1,15,1,1213
0,90000.0,1,1,1,1646
0,90000.0,1,19,1,457
0,90000.0,1,17,1,191
0,90000.0,1,10,0,238
0,90000.0,1,8,1,1554
1,88000.0,0,9,1,878
1,100800.0,1,19,1,456
1,100853.63,1,16,1,1697
1,98903.95,2,18,1,64
1,100940.06,1,13,1,92
1,99000.0,2,4,0,1704
1,99000.0,2,8,1,1376
1,99000.0,2,4,0,144
1,99000.0,2,8,1,1807
1,99000.0,2,10,0,1676
1,99000.0,2,22,11,1388
1,99000.0,2,10,1,137
1,99000.0,2,18,1,1374
1,99000.0,2,18,0,143
1,99000.0,2,8,1,1663
1,99000.0,2,8,1,1004
1,99000.0,2,18,1,64
1,101000.0,1,19,1,112
1,101000.0,1,4,1,127
1,101000.0,1,14,1,1648
1,101000.0,1,14,1,1606
1,101000.0,1,4,1,219
1,101000.0,1,10,0,178
1,101000.0,1,5,1,1645
1,101000.0,1,19,1,1526
1,101000.0,1,10,1,1648
1,101000.0,1,8,1,1771
1,101000.0,1,24,1,1739
1,101000.0,1,8,1,338
1,101000.0,1,8,1,1584
1,101000.0,1,8,1,1564
1,101000.0,1,8,1,1520
1,101000.0,1,15,1,129
1,101000.0,1,5,1,1687
1,101000.0,1,25,1,476
1,101000.0,1,10,0,1564
1,101000.0,1,19,1,1596
1,101000.0,1,22,1,154
1,101000.0,1,19,1,459
1,101000.0,1,18,0,151
1,101000.0,1,5,1,459
1,101000.0,1,8,1,1521
1,101000.0,1,22,1,60
1,101000.0,1,19,1,196
1,101000.0,1,8,1,1320
1,101000.0,1,10,0,154
1,101000.0,1,8,1,107
1,101000.0,1,19,1,459
1,101000.0,1,19,1,1617
1,101000.0,1,19,1,1205
1,101000.0,1,13,1,1655
1,101000.0,1,15,1,198
1,101000.0,1,8,1,1739
1,101000.0,1,19,1,463
1,101000.0,1,5,1,1411
1,101000.0,1,19,1,459
1,101000.0,1,8,1,1745
1,101000.0,1,19,1,457
1,101000.0,1,16,1,1583
1,101000.0,1,22,1,198
1,101000.0,1,15,1,331
1,101000.0,1,15,1,1206
1,101000.0,1,10,1,1778
1,101000.0,1,1,1,367
1,101000.0,1,8,1,1653
1,101000.0,1,8,1,1796
1,101000.0,1,10,0,63
1,101000.0,1,10,1,116
1,101000.0,1,15,1,1407
1,101000.0,1,15,1,154
1,101000.0,1,15,1,186
1,101000.0,1,8,1,1647
1,101000.0,1,19,1,1801
1,101000.0,1,8,1,449
1,101100.0,1,8,1,610
1,101105.28,1,10,1,141
1,101136.21,1,8,0,134
0,85000.0,2,22,0,60
1,101249.91,1,19,1,214
1,101260.13,1,15,1,1584
1,101322.47,1,15,1,1655
1,101329.92,1,16,1,1681
1,101384.27,1,16,1,1607
1,101489.58,1,10,0,1796
1,101500.0,1,22,1,123
0,90707.72,1,15,1,1556
1,99569.43,2,25,1,1296
1,101588.32,1,19,1,137
1,101690.76,1,15,0,1555
1,88870.66,0,2,1,1739
1,99804.65,2,18,1,172
0,91000.0,1,16,1,1711
0,91000.0,1,15,1,343
0,91000.0,1,15,1,105
0,91000.0,1,8,1,1739
0,91000.0,1,15,1,197
0,91000.0,1,9,1,86
0,91000.0,1,17,1,282
0,91000.0,1,19,1,352
0,91000.0,1,10,1,95
0,91000.0,1,16,1,1736
0,91000.0,1,8,1,172
0,91000.0,1,17,1,282
0,91000.0,1,15,1,169
0,91000.0,1,17,1,218
0,91000.0,1,17,1,190
0,91000.0,1,17,1,410
1,102000.0,1,4,1,74
1,102000.0,1,13,1,64
1,102000.0,1,14,0,1612
1,102000.0,1,22,0,129
1,102000.0,1,19,1,1794
1,102000.0,1,8,1,1652
1,102000.0,1,14,1,1652
1,102000.0,1,19,1,1647
1,102000.0,1,19,1,463
1,102000.0,1,8,1,101
1,102000.0,1,15,1,161
1,102000.0,1,4,1,127
1,102000.0,1,8,1,487
1,102000.0,1,8,1,1613
1,102000.0,1,8,1,427
1,102000.0,1,10,0,1305
1,102000.0,1,8,1,1649
1,100000.0,2,5,1,1582
1,100000.0,2,18,1,112
1,100000.0,2,8,1,1708
1,100000.0,2,22,1,64
1,100000.0,2,8,1,1736
1,100000.0,2,9,1,1747
1,100000.0,2,17,1,420
1,100000.0,2,4,0,1599
1,102145.94,1,15,1,74
1,102250.0,1,19,1,1633
1,100267.19,2,8,1,1596
1,100300.0,2,8,1,1558
0,86000.0,2,1,1,1621
0,86000.0,2,8,1,1460
1,102587.08,1,19,1,1589
1,100584.53,2,15,0,1683
1,102736.45,1,17,1,588
1,102750.0,1,19,1,457
1,102781.25,1,15,1,177
1,100800.0,2,8,1,1555
1,102916.15,1,15,1,127
1,102919.0,1,15,1,254
1,103000.0,1,9,1,1621
1,103000.0,1,8,1,1626
1,103000.0,1,8,1,337
1,103000.0,1,4,1,1648
1,103000.0,1,15,1,100
1,103000.0,1,10,0,142
1,103000.0,1,8,1,1432
1,103000.0,1,16,1,1736
1,103000.0,1,8,1,1782
1,103000.0,1,17,1,207
1,103000.0,1,8,1,1739
1,103000.0,1,8,1,1619
1,103000.0,1,10,0,141
1,103000.0,1,10,1,1593
1,103000.0,1,8,1,339
1,103000.0,1,9,0,64
1,103000.0,1,9,1,1473
1,103000.0,1,19,1,1704
1,103000.0,1,8,1,1739
1,103000.0,1,10,1,1544
1,103000.0,1,15,0,1618
1,103000.0,1,19,1,260
1,103000.0,1,16,1,1697
1,103000.0,1,8,11,679
1,103000.0,1,10,0,214
1,103000.0,1,13,1,954
1,103000.0,1,8,1,457
1,103000.0,1,9,1,1809
1,103000.0,1,13,1,284
1,103000.0,1,8,1,1563
1,103000.0,1,16,1,1590
1,103000.0,1,10,1,1521
1,103000.0,1,8,1,1584
1,103000.0,1,22,0,60
0,92000.0,1,25,1,270
1,101000.0,2,8,1,1676
1,101000.0,2,24,1,1647
1,101000.0,2,8,1,1296
1,101000.0,2,24,1,1313
1,101000.0,2,10,1,102
1,101000.0,2,18,0,147
1,101000.0,2,1,1,1213
1,101000.0,2,10,1,189
1,101000.0,2,18,0,100
1,101000.0,2,8,1,64
1,101000.0,2,8,1,1463
1,101000.0,2,8,1,1676
1,103066.58,1,15,0,1123
1,103077.0,1,13,1,106
1,90000.0,0,4,1,1268
1,103114.0,1,19,1,316
1,101160.6,2,18,0,277
1,103200.0,1,8,1,120
1,90208.08,0,18,0,134
1,103450.71,1,25,1,106
1,103500.0,1,1,0,325
0,87000.0,2,18,1,142
0,87000.0,2,8,1,1654
0,87000.0,2,15,1,1521
1,103650.0,1,1,1,1296
1,103700.0,1,19,1,261
1,103743.43,1,8,1,1558
1,103800.0,1,4,1,1563
1,103818.0,1,8,1,1309
1,103900.0,1,8,1,1569
1,104000.0,1,14,1,1254
1,104000.0,1,10,1,1619
1,104000.0,1,8,1,168
1,104000.0,1,15,1,150
1,104000.0,1,10,0,1697
1,104000.0,1,14,1,1625
1,104000.0,1,18,0,129
1,104000.0,1,22,1,169
1,104000.0,1,19,1,1520
1,104000.0,1,8,1,1543
1,104000.0,1,4,1,64
1,104000.0,1,10,1,1659
1,104000.0,1,1,1,158
1,104000.0,1,19,1,1712
1,104000.0,1,8,0,473
1,104000.0,1,15,1,1705
1,104000.0,1,22,1,84
1,104000.0,1,8,1,1676
1,104000.0,1,22,1,126
1,104000.0,1,10,1,112
1,104000.0,1,8,1,177
1,104000.0,1,10,1,1709
1,104000.0,1,10,1,1660
1,104000.0,1,9,0,72
1,104000.0,1,19,1,309
1,104000.0,1,17,1,302
1,104000.0,1,14,1,1705
1,102000.0,2,8,1,1613
1,102000.0,2,8,1,1432
1,102000.0,2,18,1,100
1,102000.0,2,22,0,122
1,102000.0,2,8,1,1374
1,102000.0,2,15,0,1715
1,102000.0,2,7,0,177
0,92960.48,1,15,1,1673
0,93000.0,1,16,1,1697
0,93000.0,1,19,1,282
0,93000.0,1,19,1,1612
0,93000.0,1,8,1,1558
0,81000.0,0,8,1,1558
1,102141.31,2,15,1,143
1,91000.0,0,7,11,64
1,91000.0,0,9,11,1751
1,104268.92,1,16,1,1704
1,104302.8,1,16,1,1612
1,102264.17,2,15,1,102
1,104400.0,1,8,1,183
1,104400.0,1,19,1,260
1,104400.0,1,8,1,458
1,104405.38,1,15,1,198
1,104409.78,1,15,1,1582
1,104435.32,1,16,1,1296
1,104532.84,1,8,1,1522
1,104600.0,1,4,1,121
1,104600.0,1,13,1,1725
1,102700.0,2,9,1,1554
1,104800.0,1,8,1,627
1,102800.0,2,13,1,1654
1,104916.39,1,15,1,333
1,104940.93,1,10,1,1655
1,105000.0,1,8,1,463
1,105000.0,1,8,1,1376
1,105000.0,1,8,1,1613
1,105000.0,1,10,1,116
1,105000.0,1,18,1,1583
1,105000.0,1,18,0,122
1,105000.0,1,10,1,1617
1,105000.0,1,18,1,182
1,105000.0,1,17,1,206
1,105000.0,1,17,1,375
1,105000.0,1,17,1,316
1,105000.0,1,15,1,1296
1,105000.0,1,8,1,324
1,105000.0,1,10,0,112
1,105000.0,1,15,1,253
1,105000.0,1,8,1,1659
1,105000.0,1,18,1,162
1,105000.0,1,15,1,217
